CWWAZIPFYA,97,42,6,22,64,40,61,58,66,92,32,46,27,69,54,7,92,56,37,88,59,73,49,54,44,21,96,27,89,62,65,38,45,86,48,43,68,25,33,50,64,93,26,14,64,59,38,98,42,57,50,18,22,96,53,10,12,14,99,94,8,98,88,1,90,76,61,63,81,30,16,59,4,93,65,99,56,28,77,91,6,25,63,87,74,95,66,12,22,46,25,38,66,38,0,58,23,71,15,23,70,45,76,8,25,78,80,71,26,65,60,46,35,99,88,49,56,5,16,19,38,86,24,100,3,60,12,57,10,29,7,44,28,100,90,5,81,98,92,91,36,35,44,36,65,29,18,25,36,86,49,2,65,6,21,100,42,41,33,54,15,5,54,21,9,84,84,62,30,7,46,81,96,58,40,82,64,49,8,30,71,43,30,23,68,57,0,98,33,85,61,16,24,93,84,11,3,12,2,18,80,89,68,63,61,12,55,38,81,86,15,48,89,73,95,82,13,53,10,39,92,1,73,36,62,30,70,25,28,83,5,18,6,64,76,87,15,26,93,78,13,4,60,14,32,8,84,98,5,100,69,51,28,82,49,95,71,0,14,56,20,95,64,60,84,14,73,85,47,47,97,33,58,66,57,87,34,43,83,56,0,86,96,13,93,50,96,92,77,1,19,36,78,83,36,98,36,82,72,5,98,69,46,35,32,64,77,87,95,47,56,34,98,89,41,19,75,18,12,95,20,39,99,63,49,57,83,30,95,80,19,79,24,16,91,89,86,86,64,28,75,27,56,61,33,2,87,13,18,68,16,69,48,68,61,86,100,51,87,78,8,39,21,62,85,8,65,38,64,47,20,54,9,41,32,7,25,53,66,23,98,86,37,95,79,66,40,94,52,6,89,51,94,88,77,46,3,7,57,67,9,18,98,90,40,3,14,74,49,67,43,52,48,26,48,68,56,75,40,48,35,35,37,34,40,20,23,57,24,91,98,37,43,47,3,22,91,85,66,88,24,44,75,11,44,38,28,7,65,79,1,13,42,4,80,2,73,10,35,75,14,72,30,7,50,34,12,81,29,27,9,69,78,24,63,70,12,76,98,4,46,55,41,49,41,33,84,49,99,45,62,55,27,75,49,69,75,54,64,78,25434
MRVMRKMHEI,79,53,53,85,44,83,69,97,19,69,54,41,75,100,17,26,81,43,75,32,20,60,57,57,67,10,13,53,84,35,69,92,92,27,66,86,57,33,51,25,13,56,69,11,72,25,76,11,78,17,69,17,48,14,25,9,16,75,60,44,12,94,46,74,75,21,54,53,89,81,84,70,33,55,32,0,23,15,81,41,41,95,67,65,79,60,18,1,59,27,42,45,22,65,89,24,3,55,39,26,93,16,20,71,55,21,67,58,92,8,7,47,39,54,23,18,60,8,36,54,75,80,71,87,38,39,73,47,79,72,30,73,21,0,96,52,59,4,74,39,67,55,94,56,6,87,74,84,7,87,17,50,76,71,92,56,98,3,26,36,89,28,11,49,77,27,15,41,95,20,36,87,72,70,17,96,47,44,5,3,30,82,4,12,13,41,33,32,75,0,77,55,31,17,75,41,52,71,16,79,30,43,17,9,2,23,74,83,52,52,85,41,0,39,7,17,28,41,4,68,17,48,73,82,77,30,21,9,17,50,0,73,65,28,7,12,96,56,19,23,59,20,54,81,59,12,38,76,95,65,65,43,92,93,49,12,84,0,20,27,53,91,80,91,39,96,83,32,80,1,28,90,19,18,90,32,32,53,99,74,8,83,9,78,28,26,74,47,80,92,48,16,97,6,98,79,52,64,96,47,15,55,63,67,15,7,0,29,21,29,78,34,87,83,23,19,26,100,49,3,86,35,19,8,20,56,45,95,24,16,4,34,58,48,98,34,5,44,56,65,2,28,13,64,52,36,69,52,48,2,20,54,8,61,87,48,66,89,34,75,89,2,95,23,56,40,58,93,60,29,76,6,73,83,87,98,96,25,94,39,27,25,89,54,3,88,65,12,73,44,33,14,76,68,64,55,62,80,30,19,17,33,51,40,93,22,68,48,67,24,26,26,7,55,69,6,35,10,71,7,54,86,100,78,46,26,17,17,59,64,68,51,8,85,1,36,12,28,71,85,17,48,94,50,55,7,72,32,67,78,11,65,13,5,20,38,77,79,87,7,43,85,61,24,96,37,98,99,38,22,72,14,10,63,84,88,54,77,99,12,13,69,73,27,67,56,2,6,11,22,83,86,36,92,45,27,51,44,16,51,24249
NFELHXVZQY,15,89,69,39,57,87,0,97,20,52,67,1,46,9,0,68,91,65,96,79,26,99,23,92,37,32,6,33,7,19,76,70,86,22,9,60,17,24,10,7,18,24,32,79,62,76,43,19,69,47,16,10,38,66,60,54,70,32,37,4,24,98,96,52,7,3,25,12,21,79,31,54,73,16,13,99,91,0,66,72,40,25,38,29,78,28,91,46,62,31,48,51,76,52,71,76,75,15,92,24,47,90,38,66,75,13,40,2,13,6,62,57,42,33,19,43,72,50,33,66,43,24,7,22,89,84,25,21,92,42,88,45,57,83,92,83,67,87,9,54,43,6,83,23,50,65,30,32,71,22,13,42,89,28,6,76,61,64,94,75,7,18,8,1,48,81,5,71,56,33,4,79,62,9,35,88,14,29,33,86,27,35,49,9,71,47,66,22,46,14,82,62,73,60,79,61,51,69,94,20,57,37,28,17,53,97,45,70,44,83,83,14,27,66,71,28,90,86,38,90,12,59,99,51,86,67,58,67,27,89,35,10,44,36,94,55,89,61,69,72,65,73,50,99,78,19,53,62,8,35,44,72,66,98,43,45,11,19,26,63,16,55,95,66,47,94,94,6,32,54,54,6,26,9,47,32,29,51,93,20,12,68,5,67,82,14,73,64,52,90,38,87,64,77,75,100,21,39,91,78,10,89,41,63,35,14,66,21,50,56,96,52,100,90,29,91,59,32,18,60,96,20,11,24,91,7,25,66,26,35,28,54,40,30,52,96,32,60,93,4,85,29,48,79,36,49,17,85,91,81,38,34,10,16,5,18,75,72,23,73,12,97,94,49,34,5,48,37,63,11,53,55,85,15,5,49,98,100,13,100,33,88,74,80,40,1,58,37,98,37,59,22,66,43,57,43,38,21,22,47,95,64,25,15,62,83,90,51,19,0,55,49,6,96,75,19,23,71,51,97,80,15,54,75,73,92,59,56,25,34,91,69,93,98,35,5,8,23,95,85,12,53,87,25,3,61,73,15,28,21,60,51,78,24,18,1,85,55,35,10,38,83,31,32,89,99,86,93,87,49,95,74,2,42,21,79,41,93,73,55,49,57,43,81,60,78,85,20,62,11,44,85,36,88,25,0,69,45,50,80,25101
XGCOBAAOHF,17,6,36,45,33,60,45,69,86,7,88,78,89,78,46,57,51,44,31,6,79,65,49,50,46,67,18,16,52,5,46,24,31,58,67,97,23,82,61,31,38,87,91,21,89,36,17,90,69,67,96,73,65,4,71,90,86,44,96,5,91,8,85,46,6,33,9,47,27,64,95,94,19,36,61,98,3,81,21,35,50,17,79,9,98,16,92,0,18,41,32,63,74,75,34,77,91,84,95,56,55,0,8,3,35,96,73,16,67,11,32,35,14,10,38,58,15,69,79,36,27,13,38,80,24,62,25,1,84,74,97,91,48,59,1,8,62,22,0,78,73,60,34,0,4,75,88,93,75,59,17,68,13,98,69,7,31,69,34,64,79,40,24,1,11,75,67,55,45,82,40,39,47,6,60,24,61,35,95,29,43,2,55,86,30,48,34,88,97,91,70,55,99,4,9,2,14,98,35,39,12,42,70,53,100,27,82,92,47,29,38,67,70,67,28,39,44,44,70,54,41,90,64,100,13,27,87,83,34,27,30,0,88,4,51,31,65,6,8,6,10,85,68,39,79,1,34,21,15,30,75,87,73,30,28,51,73,45,12,37,31,15,81,35,66,75,51,30,87,89,92,31,43,81,98,18,92,46,19,92,52,53,42,24,15,66,28,10,91,100,98,0,44,0,14,77,47,53,30,57,93,92,88,47,25,18,61,88,14,67,97,54,15,8,4,56,36,95,8,88,93,60,62,39,22,56,89,99,21,77,55,71,55,3,92,22,92,94,27,77,26,18,34,57,10,51,74,38,68,15,86,92,57,88,92,88,14,61,63,44,3,32,61,16,42,57,66,40,99,49,16,79,62,28,55,98,12,5,16,32,99,15,88,80,50,85,67,67,83,70,83,17,84,16,86,71,87,74,53,16,29,14,35,38,7,20,42,67,20,8,99,15,88,71,10,24,79,14,79,25,1,69,58,48,75,72,90,47,88,24,21,47,3,51,95,97,64,79,63,52,73,99,42,85,34,38,12,49,74,78,37,70,45,39,19,36,75,66,23,22,6,41,64,74,92,15,1,87,67,71,92,44,57,36,86,80,37,51,15,27,65,7,22,33,81,3,7,49,75,97,51,11,57,42,76,22,41,52,9,15,25016
HLDZLYTMRL,44,37,94,8,33,23,98,55,64,34,34,64,8,1,8,70,15,75,81,18,78,89,7,46,17,50,4,3,18,19,91,75,75,17,83,15,85,98,15,41,77,90,85,89,19,67,78,64,81,25,8,25,48,96,31,85,79,74,77,40,18,10,91,53,42,15,60,56,64,19,18,15,42,28,6,78,9,0,8,11,11,79,16,63,12,94,27,93,69,73,61,88,72,82,35,96,99,33,12,91,92,79,50,10,96,81,84,80,46,61,30,58,91,24,80,78,89,39,6,50,21,59,39,51,26,28,43,54,81,16,40,63,6,11,95,99,100,62,53,49,88,6,86,41,69,38,35,76,13,93,49,87,92,25,18,4,1,49,9,99,17,32,58,56,75,93,6,40,21,68,66,42,74,71,91,43,73,52,81,73,82,62,44,58,24,38,42,32,50,87,48,3,68,48,81,49,14,69,21,95,4,57,54,90,8,46,58,55,61,55,33,87,19,75,13,69,18,81,61,13,46,100,76,32,52,77,65,80,41,44,81,40,85,88,72,24,59,72,62,40,92,30,87,95,89,17,91,4,53,65,16,34,91,48,42,29,74,1,57,8,72,35,37,82,70,13,52,0,79,65,28,59,99,36,66,62,78,74,22,13,76,7,16,78,3,1,23,17,37,88,21,75,60,61,81,7,36,22,0,67,30,1,64,54,78,22,15,55,3,17,22,35,92,37,94,37,60,35,89,33,46,46,85,83,97,85,93,86,53,18,4,96,17,72,10,63,43,63,80,15,16,54,37,12,30,35,4,69,60,6,48,80,98,91,36,60,95,49,31,25,6,7,38,98,55,0,53,48,79,45,85,64,37,4,13,62,55,28,38,98,88,28,26,40,29,82,7,41,6,63,70,44,28,14,87,38,14,15,7,3,74,5,8,81,10,15,57,54,89,56,35,90,88,76,61,57,80,54,98,47,79,36,39,36,97,72,41,26,89,32,61,86,71,51,52,82,47,9,18,69,33,19,49,0,98,90,88,35,40,64,35,55,31,24,5,27,98,62,3,43,37,97,40,41,44,76,68,89,35,37,0,32,5,41,3,62,59,18,80,2,37,55,15,62,49,77,35,13,20,98,7,90,25,72,43,89,31,92,2,11,24779
WAKFHDZZFT,0,93,71,46,15,20,71,17,33,52,87,81,14,43,15,67,40,23,80,54,18,3,28,34,17,2,66,68,81,6,79,26,50,64,85,39,37,6,68,70,69,69,43,44,80,3,14,82,66,26,87,31,66,65,7,69,85,80,63,54,22,67,52,47,36,75,52,0,34,21,76,36,5,93,38,5,50,89,48,33,71,3,92,57,90,18,1,72,2,31,83,100,27,34,81,4,38,42,78,10,1,89,88,48,52,34,18,54,62,56,66,56,1,66,96,77,70,32,36,87,31,26,12,30,26,96,97,78,51,78,67,45,6,50,90,22,50,96,67,50,44,29,39,28,52,1,78,66,47,2,26,78,90,33,85,64,89,8,41,16,79,94,89,11,70,71,90,71,70,61,68,48,91,96,76,56,18,25,4,19,70,80,20,68,3,30,85,68,41,98,81,8,27,8,16,44,59,56,26,21,10,48,100,70,13,21,16,50,20,7,68,96,83,12,66,69,35,100,34,24,97,75,52,39,63,62,1,58,46,2,70,3,68,35,47,52,18,63,83,68,83,78,81,33,1,92,54,75,7,37,39,44,61,1,40,90,87,59,24,26,74,11,86,55,6,0,35,82,45,18,41,88,40,12,9,97,38,100,17,78,27,88,8,51,47,56,35,91,39,40,76,18,7,62,51,18,54,28,52,39,10,90,83,85,6,53,61,68,19,77,4,59,91,56,4,25,65,17,81,21,93,56,91,18,88,10,37,19,80,97,46,39,67,16,37,81,47,8,6,64,12,8,64,48,54,1,86,28,78,53,8,100,90,10,33,23,16,92,15,65,19,38,24,11,67,7,94,13,8,73,60,87,65,11,77,6,5,79,57,67,31,14,77,62,70,99,100,66,70,38,59,44,32,81,58,56,58,99,91,62,40,60,29,50,88,80,78,39,44,87,0,13,10,31,72,28,79,95,15,97,52,61,48,21,41,20,90,92,43,10,98,10,40,80,46,24,73,94,98,61,23,64,73,86,37,90,65,36,76,66,81,21,66,36,81,40,44,59,26,69,52,15,54,19,28,25,13,56,42,85,94,2,47,31,35,100,81,38,76,40,3,77,81,64,87,88,27,90,34,63,89,77,55,1,73,83,45,21,15,6,24931
DOGCCHMSAR,88,14,30,59,47,34,98,46,51,52,20,73,86,41,17,32,68,41,10,70,6,33,89,55,4,72,5,58,4,57,14,27,55,70,77,38,6,74,63,51,68,18,27,33,37,9,79,44,8,65,70,47,18,81,67,12,91,90,49,78,24,96,17,63,56,0,67,82,7,86,59,45,68,47,64,17,28,68,40,25,90,83,96,89,82,93,30,93,76,91,56,64,27,53,12,9,19,82,82,71,38,45,73,52,72,51,41,40,97,21,6,63,7,94,1,81,3,69,0,33,54,66,33,26,29,26,65,26,55,2,93,54,95,37,90,85,30,48,49,26,17,89,5,50,53,72,76,44,6,53,86,68,89,83,67,23,85,88,64,79,34,38,6,53,82,100,83,77,82,38,6,21,62,47,73,32,27,4,27,36,80,68,7,90,2,57,96,85,81,72,41,86,2,99,19,66,31,70,71,34,63,54,12,78,25,65,7,94,21,91,76,88,76,79,18,62,99,51,49,63,74,21,98,40,4,1,89,6,98,70,95,33,55,83,8,8,10,80,28,6,86,94,81,68,61,40,36,53,86,14,39,28,96,33,78,5,47,80,100,87,65,50,20,30,63,99,70,35,27,23,42,74,64,82,65,21,17,75,66,17,80,2,64,42,90,51,40,83,19,10,21,68,18,13,24,45,1,40,95,53,14,70,86,13,45,56,95,90,100,58,97,5,4,41,87,84,50,71,55,62,87,25,46,32,24,23,62,33,11,24,3,34,4,20,23,29,29,16,37,73,95,43,30,44,82,14,24,78,93,12,57,75,78,43,12,58,26,15,33,67,58,86,54,60,80,15,64,47,31,70,3,47,22,70,35,75,98,43,6,36,2,4,64,49,58,47,22,37,93,5,71,50,40,69,93,28,74,80,12,51,37,30,48,98,43,40,93,37,53,12,82,56,36,26,21,14,2,59,2,91,17,0,20,77,33,77,100,14,44,79,52,67,34,40,74,95,53,70,15,6,74,80,45,63,48,79,32,54,11,88,17,81,91,21,81,23,18,81,34,1,25,95,18,79,51,43,41,54,39,23,100,46,89,62,14,86,25,74,40,72,17,42,77,88,55,89,52,17,64,15,38,23,15,52,18,41,83,90,5,42,25009
UNPZREOPVM,40,73,28,35,30,93,35,61,81,59,4,16,33,48,97,20,66,46,11,99,77,38,67,66,67,77,37,8,14,8,60,97,18,58,65,22,15,90,80,31,96,59,71,7,36,50,15,64,5,82,99,90,13,41,21,35,37,26,38,87,5,6,27,5,77,17,64,31,79,49,8,69,27,10,49,41,39,95,11,17,26,60,22,42,72,1,74,89,7,50,91,89,26,60,26,73,17,100,98,66,55,30,98,39,10,71,29,60,91,68,0,57,78,36,20,1,64,96,99,82,1,24,29,4,24,66,73,49,41,88,49,1,92,0,71,19,91,66,63,81,36,0,65,14,33,98,81,39,27,79,51,36,100,39,6,94,41,54,77,78,54,21,91,28,70,21,29,60,76,52,54,62,43,69,63,50,58,78,14,50,17,12,5,24,91,50,50,51,6,77,3,97,79,54,20,57,14,60,73,61,61,59,83,12,29,49,49,20,81,70,86,64,99,4,40,75,71,0,54,18,46,28,100,58,40,65,87,1,50,82,34,19,19,98,27,69,84,9,81,68,58,50,48,47,63,51,32,34,46,4,100,9,29,18,44,76,18,100,0,78,28,60,23,48,58,55,70,94,68,19,24,10,35,25,20,46,88,70,2,51,41,9,27,89,95,75,3,98,89,68,75,30,21,37,100,44,13,25,47,82,87,14,7,89,28,4,99,38,55,29,13,82,44,56,40,2,79,5,3,84,54,46,51,74,92,18,30,68,59,24,70,49,55,13,100,0,35,6,50,21,71,76,79,77,34,4,51,66,13,85,87,98,61,94,84,14,32,51,1,14,76,33,29,61,66,15,86,76,86,94,58,74,59,77,20,42,97,1,81,1,51,67,27,91,54,54,93,10,96,31,50,85,64,51,56,4,90,28,68,81,21,56,32,13,68,63,18,49,80,44,60,44,99,71,92,74,72,45,67,6,73,69,82,73,97,21,61,83,2,10,96,32,69,10,32,82,45,79,34,49,39,39,100,63,73,59,63,70,58,32,25,12,63,52,19,40,85,2,83,37,91,21,47,41,20,66,83,60,25,1,77,55,11,62,92,83,3,94,80,21,97,13,14,34,52,25,89,1,33,91,27,74,92,6,42,55,74,85,42,75,25110
VVIMYSOSAN,24,54,60,46,27,68,81,9,69,80,59,4,42,31,60,47,89,1,93,16,68,74,96,42,7,57,73,32,60,31,60,26,25,46,21,65,78,63,0,52,24,84,63,80,7,67,88,68,35,65,12,26,38,92,94,94,30,51,85,60,95,11,38,43,53,50,40,57,30,12,25,75,12,98,43,23,26,44,55,66,22,41,77,63,79,32,89,41,57,25,31,41,93,45,67,47,78,64,89,51,50,15,91,16,59,41,70,22,91,17,13,80,11,97,19,43,52,65,71,27,46,93,10,41,65,63,9,22,30,24,20,41,82,5,28,66,63,6,47,18,23,56,62,62,64,89,62,68,90,79,40,91,75,83,100,82,93,43,49,42,66,97,86,28,33,94,1,80,6,30,70,40,81,34,15,47,1,93,96,67,64,43,36,85,4,34,51,56,9,95,40,41,100,78,77,80,59,43,21,14,1,66,11,21,58,90,64,74,75,43,38,94,31,52,19,53,2,43,71,93,91,37,90,78,0,76,84,79,35,14,38,67,13,27,94,82,86,71,16,34,48,41,8,17,17,66,45,67,27,47,98,10,69,59,30,5,96,55,16,65,53,64,63,43,89,33,50,61,31,4,16,24,31,38,27,89,78,18,82,79,51,7,23,86,37,39,74,11,61,46,52,72,93,0,45,71,4,45,15,8,16,72,1,10,91,7,71,24,4,65,15,19,16,96,63,21,63,53,43,94,95,81,1,63,33,86,40,52,50,97,34,19,80,47,33,6,11,82,49,80,50,96,77,60,35,65,49,6,23,37,18,71,7,12,65,68,68,31,24,53,9,73,88,75,53,1,5,11,12,74,60,4,54,91,45,6,20,16,66,3,16,97,87,35,4,58,63,18,29,28,20,49,93,99,24,78,38,23,51,78,1,33,82,18,41,47,53,9,40,30,48,73,7,34,87,12,51,28,32,18,95,12,65,22,62,17,61,72,79,70,77,22,91,43,63,36,6,60,31,76,73,16,84,77,60,22,62,60,89,79,30,51,28,68,96,72,82,77,54,1,64,84,32,40,25,47,7,16,16,63,4,2,99,12,67,3,99,48,30,89,51,39,32,74,22,74,80,11,42,8,93,25,23,35,17,49,78,34,29,91,24405
CNJENSSBUG,82,50,21,74,48,5,64,89,26,70,55,69,37,25,36,19,60,30,53,3,36,90,86,0,93,93,4,98,43,9,3,50,40,50,79,11,5,54,94,44,84,93,10,46,58,54,55,82,96,44,57,24,99,27,37,67,72,73,75,70,22,80,1,41,86,30,17,54,17,20,55,10,99,70,97,55,61,28,54,44,79,23,96,53,76,32,15,5,34,44,69,41,49,61,94,20,56,83,84,33,63,59,71,51,20,21,72,9,17,91,68,29,2,14,28,5,66,61,28,34,39,46,15,57,70,70,56,74,21,59,85,32,49,37,22,26,47,7,88,0,61,99,50,0,45,36,90,8,11,23,28,40,16,55,7,100,43,65,64,17,92,29,89,5,15,2,4,75,62,94,85,31,91,23,17,6,54,9,71,71,23,25,65,35,21,95,92,23,64,44,52,21,19,95,8,56,68,29,69,47,23,80,85,78,20,82,5,74,19,7,50,25,84,8,26,53,63,5,50,89,34,81,57,58,70,58,81,56,38,100,62,49,85,91,53,85,19,32,2,74,63,10,3,66,65,27,25,22,79,8,69,85,91,49,58,36,93,88,46,89,94,47,41,32,55,24,1,84,26,19,33,71,28,95,83,54,36,35,20,90,20,85,86,25,80,25,47,84,4,36,50,20,81,64,87,34,91,86,48,72,72,97,91,63,97,92,30,94,61,25,93,39,31,16,44,78,10,31,94,65,22,6,66,1,61,87,85,55,87,24,11,9,85,10,66,48,48,17,4,96,25,84,11,47,14,81,65,30,55,100,31,62,32,47,49,99,79,57,63,66,17,52,22,10,17,31,23,32,67,67,87,86,40,44,92,49,62,29,0,97,7,63,40,78,52,62,85,2,11,86,81,84,16,26,16,80,95,0,69,81,58,90,11,88,24,22,61,85,24,15,35,21,65,27,89,17,39,34,34,8,62,70,13,14,14,47,100,54,42,31,99,81,15,58,68,36,96,10,60,24,74,51,79,25,41,99,84,9,66,25,100,45,11,5,40,77,15,14,74,79,90,64,19,48,94,65,1,78,67,15,5,24,18,24,62,41,68,86,94,29,71,11,62,75,57,8,7,54,2,81,34,68,57,59,96,96,45,89,85,54,24951
KHIPJBXEPX,76,60,19,37,46,16,7,92,71,59,74,28,29,99,71,75,70,21,37,84,25,26,62,56,100,57,74,9,27,1,71,35,70,80,77,20,81,69,49,74,7,50,70,66,45,69,39,25,19,73,56,1,30,87,4,33,91,11,52,7,18,68,40,19,64,83,63,38,10,67,52,76,89,24,15,57,42,32,66,28,66,21,96,13,14,73,37,62,76,86,28,43,21,66,73,28,39,71,58,25,26,52,67,82,53,53,93,86,9,41,14,0,92,17,94,65,92,76,39,12,13,68,71,7,95,3,89,24,24,35,75,59,0,9,77,28,7,51,81,89,85,41,42,4,32,33,0,65,69,54,9,95,38,86,23,21,52,20,37,58,95,14,45,73,81,67,74,46,17,31,8,62,64,78,98,49,21,55,70,89,73,30,87,55,63,92,43,39,61,92,66,47,6,41,55,24,98,44,15,38,63,74,27,47,84,74,11,30,26,67,95,58,13,94,77,88,94,53,98,2,68,9,78,80,34,74,58,57,66,25,28,60,86,35,23,48,38,35,0,81,11,86,60,34,28,34,22,61,46,97,36,61,66,76,64,52,16,47,13,44,49,39,65,73,37,4,31,45,41,15,76,93,83,27,70,66,41,16,0,53,84,85,51,26,15,81,81,94,11,43,50,43,97,99,71,41,52,70,5,76,96,2,98,13,8,73,43,48,18,41,58,77,5,24,54,7,14,12,77,68,74,2,50,5,84,89,34,35,72,4,63,9,72,36,83,72,99,17,66,78,12,15,39,85,5,93,21,1,73,36,48,28,88,4,20,0,77,41,9,96,69,6,12,3,82,34,25,27,23,69,82,75,80,24,50,66,65,3,31,68,47,94,60,64,45,66,19,94,61,29,35,20,90,63,60,49,48,77,10,35,5,7,24,35,24,51,31,10,80,42,7,9,70,58,91,87,39,88,45,90,69,66,50,9,29,6,50,9,32,33,70,20,23,90,49,58,46,95,18,41,23,6,59,52,63,91,17,92,3,15,82,64,92,60,36,18,98,85,8,69,85,69,14,20,27,25,82,68,63,5,15,82,5,95,26,41,100,54,14,91,62,68,35,4,20,25,78,59,1,93,57,70,34,67,88,57,21,83,22,48,24558
HEVKQNHLGX,98,35,23,16,93,51,61,31,45,97,57,34,19,70,81,87,84,80,76,73,19,47,81,32,36,61,78,42,12,90,82,3,73,49,26,11,75,36,27,7,82,76,41,17,87,26,86,85,83,26,10,8,84,61,2,48,39,43,44,17,96,89,22,48,16,26,53,26,11,99,75,8,78,91,17,55,68,59,32,13,58,78,75,3,24,67,31,53,25,45,76,79,7,26,49,9,44,38,32,80,84,41,79,28,39,52,55,100,89,84,52,51,98,37,21,35,32,0,91,78,22,0,37,1,85,9,100,29,59,85,96,45,30,62,46,77,95,80,48,7,13,87,0,7,1,36,2,65,89,0,39,52,50,38,65,3,53,85,34,30,87,12,33,93,86,95,88,88,45,51,98,86,5,1,4,81,31,25,3,87,96,74,67,84,64,77,40,20,11,22,62,99,92,59,2,69,77,20,1,9,90,91,70,54,52,7,97,20,63,56,47,30,70,24,42,63,46,8,31,77,56,61,40,70,32,32,95,24,38,59,20,43,15,3,47,16,42,95,79,23,58,49,67,78,62,54,11,35,75,8,85,90,37,36,69,47,86,26,72,78,37,80,76,99,17,62,37,86,56,62,48,84,68,8,62,53,62,24,9,52,87,40,72,76,26,91,73,93,11,68,16,70,7,58,34,0,33,92,24,66,39,7,92,57,88,52,65,86,47,33,4,72,26,0,54,28,22,32,96,87,55,17,62,84,82,84,92,8,11,74,60,21,92,51,80,13,76,40,64,19,68,12,43,75,91,67,80,13,35,88,96,71,41,20,3,88,89,23,42,6,15,90,68,81,87,52,92,30,34,58,60,35,19,61,11,59,49,7,56,83,74,66,59,93,92,40,18,69,58,38,93,91,89,38,41,55,15,37,74,77,78,93,63,57,48,77,0,97,65,79,42,74,26,11,31,9,24,94,58,87,64,51,74,13,61,65,13,44,62,61,5,94,84,65,87,31,94,69,39,67,27,78,8,82,90,81,94,75,58,61,35,6,10,50,28,20,79,56,36,64,13,59,87,75,90,73,44,8,7,46,6,79,63,13,32,68,24,13,5,65,21,100,80,52,63,50,87,64,74,24,3,13,10,94,78,39,91,12,2,55,25729
CQYZEDEWRJ,70,75,63,72,36,97,83,56,11,28,82,27,43,22,15,56,23,95,3,14,5,15,51,23,68,79,94,82,97,31,81,70,19,50,52,30,53,64,31,41,98,66,45,50,90,7,42,100,31,0,69,19,92,51,22,25,92,65,5,21,51,10,3,27,93,44,59,4,41,67,91,23,78,40,42,19,80,14,40,20,56,11,81,18,75,76,2,38,63,29,35,36,14,89,86,61,40,89,6,41,46,98,81,52,80,33,90,68,69,22,91,92,77,35,12,70,64,33,47,52,58,49,15,79,95,6,96,56,28,17,29,73,33,29,14,63,16,95,100,72,74,75,1,89,37,35,4,57,61,1,67,14,66,24,29,50,47,50,18,37,60,54,40,73,63,52,57,46,17,96,26,95,91,19,97,19,14,59,4,11,49,47,21,88,15,80,20,71,47,78,83,51,45,73,98,73,68,93,66,98,68,90,35,36,29,41,68,97,75,11,98,37,31,16,49,21,39,44,17,37,38,1,30,7,99,57,31,5,21,51,7,47,90,65,43,25,70,40,61,67,74,49,88,44,23,26,37,26,41,96,80,40,60,65,96,23,63,26,15,22,82,43,36,50,5,73,90,82,62,77,81,80,54,31,64,33,85,51,81,2,46,20,43,52,44,6,99,28,51,21,74,33,81,24,70,45,2,74,36,49,23,90,7,61,81,10,42,58,89,91,43,50,63,48,89,83,34,53,71,38,8,1,53,1,2,34,34,71,57,42,72,100,79,25,89,38,71,21,38,30,26,52,44,83,77,5,37,35,27,79,12,78,68,59,64,45,98,100,43,89,77,0,2,58,20,56,37,1,60,18,48,35,25,89,42,4,59,25,37,26,62,75,94,85,36,68,35,80,26,44,47,81,95,10,11,61,63,66,10,95,12,28,42,35,77,92,9,41,49,34,0,81,66,92,89,86,72,51,88,99,43,16,4,70,22,44,57,73,41,34,63,74,80,90,95,43,14,63,71,49,72,19,32,14,44,67,100,18,39,63,66,33,80,51,47,81,41,52,55,35,44,46,11,10,75,16,40,14,57,52,58,60,77,89,37,6,67,60,10,20,78,6,65,19,42,32,25,18,54,40,34,62,38,55,18,27,54,62,0,68,24783
